ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,MLP,5.7,4.5,4.0,4.0,4.6,4.1,5.5,3.6,GEO
GLMMEncoder,ABC,4.35,3.5,4.65,4.05,5.4,4.95,5.35,3.75,GEO
GLMMEncoder,LRG,5.5,4.8,4.4,4.4,3.9,4.7,4.4,3.9,GEO
GLMMEncoder,KNN,6.3,4.7,3.5,4.2,4.05,4.05,5.2,4.0,GEO
GLMMEncoder,SGD,5.55,4.2,4.2,4.4,5.45,4.25,3.5,4.45,GEO
GLMMEncoder,RF,4.3,3.8,5.1,4.0,5.1,3.9,5.3,4.5,GEO
GLMMEncoder,DTREE,3.6,3.8,4.7,4.5,5.45,4.75,4.25,4.95,GEO
GLMMEncoder,SVM,6.8,4.45,3.1,3.9,3.7,5.3,3.15,5.6,GEO
,avarage,5.26,4.22,4.21,4.18,4.71,4.5,4.58,4.34,GEO
,std,1.09,0.47,0.66,0.23,0.74,0.5,0.9,0.68,GEO
