ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,KNN,5.75,4.45,4.35,5.25,3.65,4.15,5.55,2.85,GEO
BinaryEncoder,ABC,5.55,4.55,4.25,3.85,3.85,5.15,4.95,3.85,GEO
BinaryEncoder,MLP,5.45,3.9,4.95,4.2,3.8,5.15,4.7,3.85,GEO
BinaryEncoder,RF,4.5,4.0,4.6,3.9,4.5,5.2,5.1,4.2,GEO
BinaryEncoder,SVM,7.35,4.4,3.2,3.3,2.95,5.25,4.35,5.2,GEO
BinaryEncoder,SGD,6.1,3.7,3.5,3.9,4.6,4.5,4.4,5.3,GEO
BinaryEncoder,DTREE,3.5,3.5,4.1,5.2,4.45,6.05,3.85,5.35,GEO
BinaryEncoder,LRG,5.15,5.25,4.1,3.6,3.05,5.05,4.25,5.55,GEO
,avarage,5.42,4.22,4.13,4.15,3.86,5.06,4.64,4.52,GEO
,std,1.13,0.56,0.56,0.71,0.64,0.56,0.54,0.97,GEO
