ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,LRG,5.4,4.6,4.6,4.6,4.0,4.8,4.5,3.5,GEO
GLMMEncoder,KNN,6.3,4.8,3.5,4.4,4.15,4.15,5.1,3.6,GEO
GLMMEncoder,SVM,6.9,4.75,3.3,4.1,3.9,5.4,3.55,4.1,GEO
GLMMEncoder,RF,4.3,3.8,5.2,3.9,5.1,4.0,5.4,4.3,GEO
GLMMEncoder,ABC,4.35,3.5,4.65,3.95,5.3,4.75,5.05,4.45,GEO
GLMMEncoder,MLP,5.3,4.3,3.8,3.9,4.6,4.0,5.4,4.7,GEO
GLMMEncoder,SGD,5.6,4.25,4.05,4.2,5.6,4.0,3.5,4.8,GEO
GLMMEncoder,DTREE,3.5,3.7,4.6,4.4,5.25,4.75,4.25,5.55,GEO
,avarage,5.21,4.21,4.21,4.18,4.74,4.48,4.59,4.38,GEO
,std,1.12,0.5,0.66,0.26,0.66,0.52,0.77,0.67,GEO
