ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,LRG,2.7,3.4,4.85,4.4,5.25,5.35,5.85,4.2,F1
MEstimateEncoder,RF,3.35,3.55,4.95,4.45,5.5,5.0,4.9,4.3,F1
MEstimateEncoder,DTREE,3.4,4.2,5.05,3.4,5.3,5.7,4.65,4.3,F1
MEstimateEncoder,KNN,3.3,4.2,4.65,4.3,4.55,5.05,5.15,4.8,F1
MEstimateEncoder,SVM,4.15,4.25,4.35,4.2,4.2,5.0,4.65,5.2,F1
MEstimateEncoder,SGD,3.4,2.6,4.25,3.55,5.3,6.8,4.8,5.3,F1
MEstimateEncoder,ABC,2.8,3.5,5.0,4.2,5.2,5.6,4.3,5.4,F1
MEstimateEncoder,MLP,3.1,3.15,5.1,3.95,5.1,5.85,4.05,5.7,F1
,avarage,3.28,3.61,4.78,4.06,5.05,5.54,4.79,4.9,F1
,std,0.45,0.59,0.33,0.39,0.44,0.61,0.55,0.58,F1
