ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,3.25,4.9,4.55,4.1,4.7,5.5,4.8,4.2,REC
HelmertEncoder,KNN,3.1,4.35,4.65,3.95,5.5,6.15,3.45,4.85,REC
HelmertEncoder,SVM,3.25,4.4,4.55,4.15,5.35,5.35,4.05,4.9,REC
HelmertEncoder,SGD,4.4,4.15,4.55,4.55,5.2,4.0,3.9,5.25,REC
HelmertEncoder,ABC,3.1,3.65,4.35,4.55,4.55,5.45,5.0,5.35,REC
HelmertEncoder,RF,2.75,3.8,4.75,3.7,4.5,5.35,5.15,6.0,REC
HelmertEncoder,LRG,2.1,2.95,5.15,4.1,4.55,5.8,5.05,6.3,REC
HelmertEncoder,MLP,3.25,3.0,4.85,3.9,3.45,5.8,4.4,7.35,REC
,avarage,3.15,3.9,4.68,4.12,4.72,5.42,4.48,5.52,REC
,std,0.64,0.69,0.24,0.3,0.65,0.64,0.63,0.99,REC
