ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,RF,3.95,4.75,4.15,4.25,5.25,4.95,4.2,4.5,PRE
SumEncoder,SVM,5.05,5.15,3.25,4.55,4.35,5.65,3.5,4.5,PRE
SumEncoder,KNN,4.7,4.0,4.9,4.1,4.3,4.6,4.3,5.1,PRE
SumEncoder,DTREE,4.45,4.85,3.15,3.75,4.65,5.05,4.95,5.15,PRE
SumEncoder,MLP,4.45,4.4,3.95,3.9,4.65,5.15,4.2,5.3,PRE
SumEncoder,SGD,5.85,4.2,3.95,3.15,4.1,4.95,4.5,5.3,PRE
SumEncoder,ABC,4.05,4.35,4.2,4.3,4.55,4.15,4.45,5.95,PRE
SumEncoder,LRG,3.15,4.6,3.85,4.0,4.1,5.7,4.5,6.1,PRE
,avarage,4.46,4.54,3.92,4.0,4.49,5.02,4.32,5.24,PRE
,std,0.8,0.37,0.55,0.42,0.38,0.51,0.41,0.58,PRE
