ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,4.7,3.6,4.4,5.05,4.5,5.1,4.75,3.9,IBA
HashingEncoder,MLP,4.0,2.95,3.65,4.55,4.55,6.0,6.0,4.3,IBA
HashingEncoder,SGD,5.05,3.65,4.45,4.5,4.6,4.85,3.85,5.05,IBA
HashingEncoder,ABC,3.1,2.05,5.05,5.05,5.45,5.65,4.5,5.15,IBA
HashingEncoder,RF,4.1,3.2,5.0,4.8,4.35,4.8,4.35,5.4,IBA
HashingEncoder,LRG,3.8,3.3,4.45,4.05,4.4,5.25,4.75,6.0,IBA
HashingEncoder,DTREE,2.85,2.55,4.55,5.2,4.65,5.2,4.7,6.3,IBA
HashingEncoder,SVM,6.45,3.75,3.05,4.25,3.05,4.95,3.6,6.9,IBA
,avarage,4.26,3.13,4.32,4.68,4.44,5.22,4.56,5.38,IBA
,std,1.15,0.59,0.67,0.41,0.66,0.41,0.72,1.0,IBA
