ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,LRG,2.85,3.75,4.5,4.25,5.3,5.8,5.7,3.85,F1
LeaveOneOutEncoder,KNN,3.1,4.3,5.8,4.5,4.8,5.8,3.7,4.0,F1
LeaveOneOutEncoder,SGD,3.4,2.75,4.1,4.1,5.2,5.05,5.75,5.65,F1
LeaveOneOutEncoder,MLP,3.5,3.85,4.8,4.5,4.0,5.4,4.25,5.7,F1
LeaveOneOutEncoder,SVM,4.05,4.7,3.4,4.15,5.0,4.3,4.5,5.9,F1
LeaveOneOutEncoder,RF,1.95,2.05,5.15,4.35,5.65,5.6,5.05,6.2,F1
LeaveOneOutEncoder,DTREE,1.75,1.9,4.65,5.6,4.6,6.5,4.55,6.45,F1
LeaveOneOutEncoder,ABC,2.0,1.75,5.5,5.4,4.6,5.8,4.35,6.6,F1
,avarage,2.82,3.13,4.74,4.61,4.89,5.53,4.73,5.54,F1
,std,0.84,1.16,0.77,0.57,0.51,0.65,0.72,1.05,F1
