ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,KNN,6.1,3.75,4.25,5.2,3.8,3.5,6.4,3.0,SPE
BaseNEncoder,RF,4.85,3.95,4.55,5.25,4.55,5.4,4.1,3.35,SPE
BaseNEncoder,ABC,6.05,5.35,4.0,4.05,3.15,4.3,5.25,3.85,SPE
BaseNEncoder,SVM,7.35,4.55,3.15,4.05,3.85,4.05,4.8,4.2,SPE
BaseNEncoder,MLP,5.8,4.25,4.0,3.05,5.15,4.7,4.25,4.8,SPE
BaseNEncoder,SGD,6.55,4.35,4.4,2.2,4.3,4.35,5.0,4.85,SPE
BaseNEncoder,DTREE,4.3,3.6,3.1,5.3,4.45,5.3,4.95,5.0,SPE
BaseNEncoder,LRG,5.4,4.7,3.3,4.5,3.15,5.0,3.75,6.2,SPE
,avarage,5.8,4.31,3.84,4.2,4.05,4.57,4.81,4.41,SPE
,std,0.96,0.57,0.58,1.12,0.7,0.65,0.82,1.03,SPE
