ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,ABC,3.1,3.85,4.65,4.9,5.0,6.1,4.4,4.0,REC
GLMMEncoder,KNN,3.1,4.85,4.85,4.65,4.6,5.65,4.05,4.25,REC
GLMMEncoder,SGD,4.35,4.2,4.65,3.9,4.65,5.35,4.65,4.25,REC
GLMMEncoder,DTREE,3.1,4.4,4.05,4.7,4.7,5.25,5.05,4.75,REC
GLMMEncoder,MLP,3.5,4.45,3.95,3.85,4.15,5.3,5.85,4.95,REC
GLMMEncoder,SVM,3.55,4.35,3.5,4.55,5.0,6.05,4.05,4.95,REC
GLMMEncoder,RF,2.6,3.8,4.55,3.85,4.95,5.45,5.7,5.1,REC
GLMMEncoder,LRG,3.1,3.6,4.3,4.4,4.6,5.85,4.95,5.2,REC
,avarage,3.3,4.19,4.31,4.35,4.71,5.62,4.84,4.68,REC
,std,0.51,0.41,0.45,0.42,0.28,0.34,0.69,0.45,REC
