ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,SGD,6.0,3.8,3.7,5.1,4.8,4.4,4.2,4.0,SPE
OrdinalEncoder,SVM,6.95,5.35,3.0,5.05,4.0,4.6,2.85,4.2,SPE
OrdinalEncoder,KNN,6.1,3.7,4.25,4.55,3.25,3.8,6.05,4.3,SPE
OrdinalEncoder,MLP,4.45,3.15,4.5,4.65,4.35,5.15,5.3,4.45,SPE
OrdinalEncoder,DTREE,3.7,3.5,4.2,4.9,3.5,5.8,5.85,4.55,SPE
OrdinalEncoder,ABC,5.75,4.7,3.65,3.85,3.45,4.25,5.65,4.7,SPE
OrdinalEncoder,RF,4.35,3.75,4.65,4.8,4.35,4.25,4.7,5.15,SPE
OrdinalEncoder,LRG,4.65,3.65,4.4,4.85,4.05,3.75,5.1,5.55,SPE
,avarage,5.24,3.95,4.04,4.72,3.97,4.5,4.96,4.61,SPE
,std,1.11,0.72,0.55,0.4,0.53,0.69,1.05,0.51,SPE
