ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,5.2,4.1,3.65,5.0,4.95,4.55,4.55,4.0,GEO
JamesSteinEncoder,RF,4.75,3.95,4.45,4.05,5.45,4.65,4.6,4.1,GEO
JamesSteinEncoder,LRG,4.2,4.4,5.1,3.7,4.0,4.95,5.15,4.5,GEO
JamesSteinEncoder,SGD,4.7,3.5,3.9,4.3,4.35,4.5,6.0,4.75,GEO
JamesSteinEncoder,DTREE,4.15,4.65,4.0,4.5,4.45,5.8,3.6,4.85,GEO
JamesSteinEncoder,SVM,6.95,4.5,3.4,4.25,4.2,4.5,3.3,4.9,GEO
JamesSteinEncoder,MLP,4.55,2.9,3.15,4.95,5.95,4.5,4.9,5.1,GEO
JamesSteinEncoder,ABC,3.8,2.9,4.4,4.3,4.4,5.25,5.4,5.55,GEO
,avarage,4.79,3.86,4.01,4.38,4.72,4.84,4.69,4.72,GEO
,std,0.97,0.69,0.63,0.44,0.68,0.47,0.9,0.51,GEO
