ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,5.6,3.7,4.1,4.5,4.75,4.3,5.85,3.2,SPE
CatBoostEncoder,LRG,5.35,4.6,4.3,4.35,4.9,4.45,4.65,3.4,SPE
CatBoostEncoder,ABC,5.2,4.5,4.2,5.3,4.2,4.65,4.0,3.95,SPE
CatBoostEncoder,MLP,5.2,4.25,4.45,5.15,3.8,4.75,4.4,4.0,SPE
CatBoostEncoder,RF,4.35,3.75,3.05,4.7,4.4,5.7,5.2,4.85,SPE
CatBoostEncoder,SGD,5.9,3.1,3.2,4.55,4.85,5.8,3.45,5.15,SPE
CatBoostEncoder,DTREE,3.7,3.1,5.3,4.4,4.9,5.2,4.2,5.2,SPE
CatBoostEncoder,SVM,7.25,4.85,3.05,4.15,2.7,3.65,3.85,6.5,SPE
,avarage,5.32,3.98,3.96,4.64,4.31,4.81,4.45,4.53,SPE
,std,1.05,0.67,0.8,0.4,0.76,0.73,0.77,1.1,SPE
