ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,ABC,3.35,3.8,5.15,4.05,5.7,5.75,4.25,3.95,PRE
GLMMEncoder,LRG,3.4,3.9,4.9,4.6,4.3,5.4,5.2,4.3,PRE
GLMMEncoder,RF,3.1,3.9,4.7,3.8,5.3,5.1,5.7,4.4,PRE
GLMMEncoder,MLP,4.5,4.5,3.7,3.7,4.4,4.8,5.5,4.9,PRE
GLMMEncoder,SVM,4.9,4.75,3.3,4.7,4.6,5.6,3.25,4.9,PRE
GLMMEncoder,KNN,4.4,4.1,4.3,4.3,4.15,4.85,4.9,5.0,PRE
GLMMEncoder,SGD,4.85,4.5,4.15,4.1,5.05,4.95,3.4,5.0,PRE
GLMMEncoder,DTREE,3.5,3.9,4.5,4.5,5.05,4.85,4.55,5.15,PRE
,avarage,4.0,4.17,4.34,4.22,4.82,5.16,4.59,4.7,PRE
,std,0.74,0.36,0.62,0.37,0.54,0.37,0.91,0.43,PRE
