ID,DATASET,FOLD,PREPROC,ALGORITHM,ORDER,ALPHA,ENCODER,PRE,REC,SPE,F1,GEO,IBA
credit-approval_HelmertEncoder_dtosmote_KNN,credit-approval,1,dtosmote,KNN,solid_angle,7.0,HelmertEncoder,0.6724,0.6739,0.6597,0.6723,0.6631,0.4404
credit-approval_JamesSteinEncoder_smote_KNN,credit-approval,1,smote,KNN,NONE,NONE,JamesSteinEncoder,0.6323,0.6304,0.6272,0.6311,0.6286,0.3953
credit-approval_JamesSteinEncoder_borderline1_KNN,credit-approval,1,borderline1,KNN,NONE,NONE,JamesSteinEncoder,0.6449,0.6304,0.6450,0.6301,0.6337,0.4009
credit-approval_JamesSteinEncoder_borderline2_KNN,credit-approval,1,borderline2,KNN,NONE,NONE,JamesSteinEncoder,0.6483,0.6377,0.6480,0.6381,0.6408,0.4102
credit-approval_JamesSteinEncoder_smoteSVM_KNN,credit-approval,1,smoteSVM,KNN,NONE,NONE,JamesSteinEncoder,0.6483,0.6449,0.6450,0.6458,0.6449,0.4160
credit-approval_JamesSteinEncoder_geometric_smote_KNN,credit-approval,1,geometric_smote,KNN,NONE,NONE,JamesSteinEncoder,0.6293,0.6232,0.6272,0.6241,0.6249,0.3903
credit-approval_JamesSteinEncoder_dtosmote_KNN,credit-approval,1,dtosmote,KNN,solid_angle,7.0,JamesSteinEncoder,0.6148,0.6087,0.6124,0.6097,0.6103,0.3723
credit-approval_LeaveOneOutEncoder_smote_KNN,credit-approval,1,smote,KNN,NONE,NONE,LeaveOneOutEncoder,0.6521,0.6449,0.6509,0.6458,0.6472,0.4187
credit-approval_LeaveOneOutEncoder_borderline1_KNN,credit-approval,1,borderline1,KNN,NONE,NONE,LeaveOneOutEncoder,0.6128,0.6014,0.6125,0.6017,0.6045,0.3650
credit-approval_LeaveOneOutEncoder_borderline2_KNN,credit-approval,1,borderline2,KNN,NONE,NONE,LeaveOneOutEncoder,0.6422,0.6304,0.6421,0.6307,0.6337,0.4011
credit-approval_LeaveOneOutEncoder_smoteSVM_KNN,credit-approval,1,smoteSVM,KNN,NONE,NONE,LeaveOneOutEncoder,0.6646,0.6594,0.6627,0.6603,0.6609,0.4366
credit-approval_LeaveOneOutEncoder_geometric_smote_KNN,credit-approval,1,geometric_smote,KNN,NONE,NONE,LeaveOneOutEncoder,0.6323,0.6304,0.6272,0.6311,0.6286,0.3953
credit-approval_LeaveOneOutEncoder_dtosmote_KNN,credit-approval,1,dtosmote,KNN,solid_angle,7.0,LeaveOneOutEncoder,0.6547,0.6522,0.6509,0.6529,0.6515,0.4245
credit-approval_MEstimateEncoder_smote_KNN,credit-approval,1,smote,KNN,NONE,NONE,MEstimateEncoder,0.6628,0.6594,0.6598,0.6602,0.6596,0.4350
credit-approval_MEstimateEncoder_borderline1_KNN,credit-approval,1,borderline1,KNN,NONE,NONE,MEstimateEncoder,0.6313,0.6232,0.6302,0.6240,0.6257,0.3913
credit-approval_MEstimateEncoder_borderline2_KNN,credit-approval,1,borderline2,KNN,NONE,NONE,MEstimateEncoder,0.6630,0.6522,0.6628,0.6526,0.6554,0.4291
credit-approval_MEstimateEncoder_smoteSVM_KNN,credit-approval,1,smoteSVM,KNN,NONE,NONE,MEstimateEncoder,0.6583,0.6522,0.6568,0.6531,0.6541,0.4276
credit-approval_MEstimateEncoder_geometric_smote_KNN,credit-approval,1,geometric_smote,KNN,NONE,NONE,MEstimateEncoder,0.6583,0.6522,0.6568,0.6531,0.6541,0.4276
credit-approval_MEstimateEncoder_dtosmote_KNN,credit-approval,1,dtosmote,KNN,solid_angle,7.0,MEstimateEncoder,0.6455,0.6449,0.6390,0.6452,0.6413,0.4115
credit-approval_OneHotEncoder_smote_KNN,credit-approval,1,smote,KNN,NONE,NONE,OneHotEncoder,0.7159,0.7029,0.7160,0.7031,0.7065,0.4985
credit-approval_OneHotEncoder_borderline1_KNN,credit-approval,1,borderline1,KNN,NONE,NONE,OneHotEncoder,0.7043,0.6957,0.7042,0.6963,0.6987,0.4877
credit-approval_OneHotEncoder_borderline2_KNN,credit-approval,1,borderline2,KNN,NONE,NONE,OneHotEncoder,0.7217,0.7101,0.7219,0.7105,0.7137,0.5087
credit-approval_OneHotEncoder_smoteSVM_KNN,credit-approval,1,smoteSVM,KNN,NONE,NONE,OneHotEncoder,0.7159,0.7029,0.7160,0.7031,0.7065,0.4985
credit-approval_OneHotEncoder_geometric_smote_KNN,credit-approval,1,geometric_smote,KNN,NONE,NONE,OneHotEncoder,0.7080,0.7029,0.7071,0.7037,0.7047,0.4964
credit-approval_OneHotEncoder_dtosmote_KNN,credit-approval,1,dtosmote,KNN,solid_angle,7.0,OneHotEncoder,0.6836,0.6739,0.6835,0.6745,0.6771,0.4580
credit-approval_OrdinalEncoder_smote_KNN,credit-approval,1,smote,KNN,NONE,NONE,OrdinalEncoder,0.6949,0.6957,0.6864,0.6951,0.6895,0.4758
credit-approval_OrdinalEncoder_borderline1_KNN,credit-approval,1,borderline1,KNN,NONE,NONE,OrdinalEncoder,0.7126,0.7101,0.7101,0.7108,0.7101,0.5042
credit-approval_OrdinalEncoder_borderline2_KNN,credit-approval,1,borderline2,KNN,NONE,NONE,OrdinalEncoder,0.6967,0.6957,0.6923,0.6960,0.6938,0.4815
credit-approval_OrdinalEncoder_smoteSVM_KNN,credit-approval,1,smoteSVM,KNN,NONE,NONE,OrdinalEncoder,0.7112,0.7101,0.7071,0.7105,0.7085,0.5021
credit-approval_OrdinalEncoder_geometric_smote_KNN,credit-approval,1,geometric_smote,KNN,NONE,NONE,OrdinalEncoder,0.7095,0.7101,0.7011,0.7097,0.7042,0.4964
credit-approval_OrdinalEncoder_dtosmote_KNN,credit-approval,1,dtosmote,KNN,solid_angle,7.0,OrdinalEncoder,0.6874,0.6884,0.6775,0.6876,0.6808,0.4640
credit-approval_SumEncoder_smote_KNN,credit-approval,1,smote,KNN,NONE,NONE,SumEncoder,0.7159,0.7029,0.7160,0.7031,0.7065,0.4985
credit-approval_SumEncoder_borderline1_KNN,credit-approval,1,borderline1,KNN,NONE,NONE,SumEncoder,0.7136,0.6957,0.7131,0.6951,0.6991,0.4879
credit-approval_SumEncoder_borderline2_KNN,credit-approval,1,borderline2,KNN,NONE,NONE,SumEncoder,0.7364,0.7246,0.7367,0.7250,0.7282,0.5297
credit-approval_SumEncoder_smoteSVM_KNN,credit-approval,1,smoteSVM,KNN,NONE,NONE,SumEncoder,0.6983,0.6884,0.6983,0.6889,0.6916,0.4779
credit-approval_SumEncoder_geometric_smote_KNN,credit-approval,1,geometric_smote,KNN,NONE,NONE,SumEncoder,0.7270,0.7246,0.7249,0.7252,0.7247,0.5252
credit-approval_SumEncoder_dtosmote_KNN,credit-approval,1,dtosmote,KNN,solid_angle,7.0,SumEncoder,0.7225,0.7174,0.7219,0.7181,0.7193,0.5172
credit-approval_TargetEncoder_smote_KNN,credit-approval,1,smote,KNN,NONE,NONE,TargetEncoder,0.6521,0.6449,0.6509,0.6458,0.6472,0.4187
credit-approval_TargetEncoder_borderline1_KNN,credit-approval,1,borderline1,KNN,NONE,NONE,TargetEncoder,0.6422,0.6304,0.6421,0.6307,0.6337,0.4011
credit-approval_TargetEncoder_borderline2_KNN,credit-approval,1,borderline2,KNN,NONE,NONE,TargetEncoder,0.6085,0.6014,0.6065,0.6024,0.6035,0.3640
credit-approval_TargetEncoder_smoteSVM_KNN,credit-approval,1,smoteSVM,KNN,NONE,NONE,TargetEncoder,0.6459,0.6377,0.6450,0.6384,0.6403,0.4097
credit-approval_TargetEncoder_geometric_smote_KNN,credit-approval,1,geometric_smote,KNN,NONE,NONE,TargetEncoder,0.6692,0.6667,0.6657,0.6674,0.6662,0.4438
credit-approval_TargetEncoder_dtosmote_KNN,credit-approval,1,dtosmote,KNN,solid_angle,7.0,TargetEncoder,0.6338,0.6304,0.6302,0.6313,0.6303,0.3973
credit-approval_BaseNEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,BaseNEncoder,0.7640,0.7609,0.7633,0.7614,0.7620,0.5805
credit-approval_BaseNEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,BaseNEncoder,0.7971,0.7971,0.7929,0.7971,0.7947,0.6318
credit-approval_BaseNEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,BaseNEncoder,0.7315,0.7319,0.7248,0.7317,0.7275,0.5297
credit-approval_BaseNEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,BaseNEncoder,0.7480,0.7464,0.7456,0.7468,0.7460,0.5565
credit-approval_BaseNEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,BaseNEncoder,0.7640,0.7609,0.7633,0.7614,0.7620,0.5805
credit-approval_BaseNEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,BaseNEncoder,0.7681,0.7681,0.7633,0.7681,0.7653,0.5860
credit-approval_BinaryEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,BinaryEncoder,0.7848,0.7826,0.7840,0.7831,0.7833,0.6135
credit-approval_BinaryEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,BinaryEncoder,0.7835,0.7826,0.7811,0.7829,0.7818,0.6113
credit-approval_BinaryEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,BinaryEncoder,0.7660,0.7609,0.7663,0.7615,0.7631,0.5820
credit-approval_BinaryEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,BinaryEncoder,0.7238,0.7246,0.7130,0.7236,0.7165,0.5140
credit-approval_BinaryEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,BinaryEncoder,0.7848,0.7826,0.7840,0.7831,0.7833,0.6135
credit-approval_BinaryEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,BinaryEncoder,0.8113,0.8116,0.8047,0.8113,0.8074,0.6524
credit-approval_CatBoostEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,CatBoostEncoder,0.7980,0.7971,0.7959,0.7974,0.7965,0.6344
credit-approval_CatBoostEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,CatBoostEncoder,0.8006,0.7971,0.7780,0.7945,0.7819,0.6126
credit-approval_CatBoostEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,CatBoostEncoder,0.8332,0.8333,0.8254,0.8329,0.8285,0.6869
credit-approval_CatBoostEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,CatBoostEncoder,0.8565,0.8551,0.8431,0.8541,0.8471,0.7184
credit-approval_CatBoostEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,CatBoostEncoder,0.7603,0.7609,0.7514,0.7602,0.7547,0.5701
credit-approval_CatBoostEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,CatBoostEncoder,0.7722,0.7681,0.7722,0.7687,0.7699,0.5925
credit-approval_GLMMEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,GLMMEncoder,0.7993,0.7971,0.7988,0.7975,0.7979,0.6366
credit-approval_GLMMEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,GLMMEncoder,0.8156,0.8116,0.8166,0.8121,0.8137,0.6618
credit-approval_GLMMEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,GLMMEncoder,0.8058,0.8043,0.8047,0.8047,0.8045,0.6473
credit-approval_GLMMEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,GLMMEncoder,0.7950,0.7899,0.7959,0.7904,0.7923,0.6274
credit-approval_GLMMEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,GLMMEncoder,0.7895,0.7899,0.7810,0.7893,0.7842,0.6156
credit-approval_GLMMEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,GLMMEncoder,0.8058,0.8043,0.8047,0.8047,0.8045,0.6473
credit-approval_HashingEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,HashingEncoder,0.7126,0.7101,0.7101,0.7108,0.7101,0.5042
credit-approval_HashingEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,HashingEncoder,0.7510,0.7391,0.7515,0.7395,0.7428,0.5511
credit-approval_HashingEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,HashingEncoder,0.6897,0.6812,0.6894,0.6818,0.6841,0.4676
credit-approval_HashingEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,HashingEncoder,0.7370,0.7319,0.7367,0.7326,0.7339,0.5384
credit-approval_HashingEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,HashingEncoder,0.7624,0.7609,0.7604,0.7613,0.7606,0.5786
credit-approval_HashingEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,HashingEncoder,0.7890,0.7826,0.7900,0.7832,0.7855,0.6165
credit-approval_HelmertEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,HelmertEncoder,0.8047,0.8043,0.8018,0.8045,0.8030,0.6449
credit-approval_HelmertEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,HelmertEncoder,0.8058,0.8043,0.8047,0.8047,0.8045,0.6473
credit-approval_HelmertEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,HelmertEncoder,0.7690,0.7681,0.7663,0.7684,0.7671,0.5886
credit-approval_HelmertEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,HelmertEncoder,0.8011,0.7971,0.8018,0.7976,0.7991,0.6383
credit-approval_HelmertEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,HelmertEncoder,0.7993,0.7971,0.7988,0.7975,0.7979,0.6366
credit-approval_HelmertEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,HelmertEncoder,0.8074,0.8043,0.8077,0.8048,0.8059,0.6492
credit-approval_JamesSteinEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,JamesSteinEncoder,0.7769,0.7754,0.7751,0.7758,0.7753,0.6010
credit-approval_JamesSteinEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,JamesSteinEncoder,0.8138,0.8116,0.8136,0.8120,0.8125,0.6601
credit-approval_JamesSteinEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,JamesSteinEncoder,0.7681,0.7681,0.7633,0.7681,0.7653,0.5860
credit-approval_JamesSteinEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,JamesSteinEncoder,0.7805,0.7754,0.7811,0.7759,0.7777,0.6045
credit-approval_JamesSteinEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,JamesSteinEncoder,0.7867,0.7826,0.7870,0.7832,0.7845,0.6152
credit-approval_JamesSteinEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,JamesSteinEncoder,0.8058,0.8043,0.8047,0.8047,0.8045,0.6473
credit-approval_LeaveOneOutEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,LeaveOneOutEncoder,0.7548,0.5580,0.4582,0.4073,0.1270,0.0163
credit-approval_LeaveOneOutEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,LeaveOneOutEncoder,0.7548,0.5580,0.4582,0.4073,0.1270,0.0163
credit-approval_LeaveOneOutEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,LeaveOneOutEncoder,0.4769,0.4493,0.5478,0.2909,0.1138,0.0128
credit-approval_LeaveOneOutEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,LeaveOneOutEncoder,0.5283,0.5507,0.4522,0.4037,0.1262,0.0161
credit-approval_LeaveOneOutEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,LeaveOneOutEncoder,0.4052,0.5072,0.4227,0.4018,0.2065,0.0430
credit-approval_LeaveOneOutEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,LeaveOneOutEncoder,0.6176,0.4638,0.5596,0.3210,0.1971,0.0385
credit-approval_MEstimateEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,MEstimateEncoder,0.7913,0.7899,0.7899,0.7902,0.7899,0.6239
credit-approval_MEstimateEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,MEstimateEncoder,0.7785,0.7754,0.7781,0.7759,0.7766,0.6030
credit-approval_MEstimateEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,MEstimateEncoder,0.8180,0.8116,0.8196,0.8121,0.8146,0.6631
credit-approval_MEstimateEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,MEstimateEncoder,0.7971,0.7971,0.7929,0.7971,0.7947,0.6318
credit-approval_MEstimateEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,MEstimateEncoder,0.8138,0.8116,0.8136,0.8120,0.8125,0.6601
credit-approval_MEstimateEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,MEstimateEncoder,0.7835,0.7826,0.7811,0.7829,0.7818,0.6113
credit-approval_OneHotEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,OneHotEncoder,0.7640,0.7609,0.7633,0.7614,0.7620,0.5805
credit-approval_OneHotEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,OneHotEncoder,0.7624,0.7609,0.7604,0.7613,0.7606,0.5786
credit-approval_OneHotEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,OneHotEncoder,0.7559,0.7536,0.7544,0.7541,0.7540,0.5685
credit-approval_OneHotEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,OneHotEncoder,0.7971,0.7971,0.7929,0.7971,0.7947,0.6318
credit-approval_OneHotEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,OneHotEncoder,0.8041,0.8043,0.7958,0.8038,0.7990,0.6389
credit-approval_OneHotEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,OneHotEncoder,0.7896,0.7899,0.7840,0.7897,0.7864,0.6188
credit-approval_OrdinalEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,OrdinalEncoder,0.7822,0.7826,0.7751,0.7822,0.7780,0.6057
credit-approval_OrdinalEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,OrdinalEncoder,0.7950,0.7899,0.7959,0.7904,0.7923,0.6274
credit-approval_OrdinalEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,OrdinalEncoder,0.7890,0.7826,0.7900,0.7832,0.7855,0.6165
credit-approval_OrdinalEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,OrdinalEncoder,0.7826,0.7826,0.7781,0.7826,0.7800,0.6087
credit-approval_OrdinalEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,OrdinalEncoder,0.8047,0.8043,0.8018,0.8045,0.8030,0.6449
credit-approval_OrdinalEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,OrdinalEncoder,0.8186,0.8188,0.8136,0.8187,0.8158,0.6659
credit-approval_SumEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,SumEncoder,0.7896,0.7899,0.7840,0.7897,0.7864,0.6188
credit-approval_SumEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,SumEncoder,0.7929,0.7899,0.7929,0.7904,0.7912,0.6259
credit-approval_SumEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,SumEncoder,0.8192,0.8188,0.8076,0.8179,0.8114,0.6591
credit-approval_SumEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,SumEncoder,0.7980,0.7971,0.7959,0.7974,0.7965,0.6344
credit-approval_SumEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,SumEncoder,0.7822,0.7826,0.7751,0.7822,0.7780,0.6057
credit-approval_SumEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,SumEncoder,0.7902,0.7899,0.7870,0.7900,0.7883,0.6216
credit-approval_TargetEncoder_smote_DTREE,credit-approval,1,smote,DTREE,NONE,NONE,TargetEncoder,0.8202,0.8188,0.8195,0.8192,0.8192,0.6710
credit-approval_TargetEncoder_borderline1_DTREE,credit-approval,1,borderline1,DTREE,NONE,NONE,TargetEncoder,0.8240,0.8188,0.8255,0.8193,0.8215,0.6744
credit-approval_TargetEncoder_borderline2_DTREE,credit-approval,1,borderline2,DTREE,NONE,NONE,TargetEncoder,0.8180,0.8116,0.8196,0.8121,0.8146,0.6631
credit-approval_TargetEncoder_smoteSVM_DTREE,credit-approval,1,smoteSVM,DTREE,NONE,NONE,TargetEncoder,0.7613,0.7609,0.7574,0.7610,0.7589,0.5762
credit-approval_TargetEncoder_geometric_smote_DTREE,credit-approval,1,geometric_smote,DTREE,NONE,NONE,TargetEncoder,0.7606,0.7609,0.7544,0.7607,0.7570,0.5734
credit-approval_TargetEncoder_dtosmote_DTREE,credit-approval,1,dtosmote,DTREE,solid_angle,7.0,TargetEncoder,0.8192,0.8188,0.8166,0.8190,0.8176,0.6687
credit-approval_BaseNEncoder_smote_LRG,credit-approval,1,smote,LRG,NONE,NONE,BaseNEncoder,0.7951,0.7826,0.7959,0.7829,0.7865,0.6178
credit-approval_BaseNEncoder_borderline1_LRG,credit-approval,1,borderline1,LRG,NONE,NONE,BaseNEncoder,0.8033,0.7826,0.8019,0.7822,0.7865,0.6174
credit-approval_BaseNEncoder_borderline2_LRG,credit-approval,1,borderline2,LRG,NONE,NONE,BaseNEncoder,0.8033,0.7826,0.8019,0.7822,0.7865,0.6174
credit-approval_BaseNEncoder_smoteSVM_LRG,credit-approval,1,smoteSVM,LRG,NONE,NONE,BaseNEncoder,0.8033,0.7826,0.8019,0.7822,0.7865,0.6174
credit-approval_BaseNEncoder_geometric_smote_LRG,credit-approval,1,geometric_smote,LRG,NONE,NONE,BaseNEncoder,0.8261,0.8261,0.8225,0.8261,0.8241,0.6794
credit-approval_BaseNEncoder_dtosmote_LRG,credit-approval,1,dtosmote,LRG,solid_angle,7.0,BaseNEncoder,0.7989,0.7826,0.7989,0.7826,0.7867,0.6178
credit-approval_BinaryEncoder_smote_LRG,credit-approval,1,smote,LRG,NONE,NONE,BinaryEncoder,0.8033,0.7826,0.8019,0.7822,0.7865,0.6174
credit-approval_BinaryEncoder_borderline1_LRG,credit-approval,1,borderline1,LRG,NONE,NONE,BinaryEncoder,0.8084,0.7899,0.8078,0.7897,0.7939,0.6292
credit-approval_BinaryEncoder_borderline2_LRG,credit-approval,1,borderline2,LRG,NONE,NONE,BinaryEncoder,0.8033,0.7826,0.8019,0.7822,0.7865,0.6174
credit-approval_BinaryEncoder_smoteSVM_LRG,credit-approval,1,smoteSVM,LRG,NONE,NONE,BinaryEncoder,0.7982,0.7754,0.7959,0.7748,0.7791,0.6057
credit-approval_BinaryEncoder_geometric_smote_LRG,credit-approval,1,geometric_smote,LRG,NONE,NONE,BinaryEncoder,0.8074,0.8043,0.8077,0.8048,0.8059,0.6492
credit-approval_BinaryEncoder_dtosmote_LRG,credit-approval,1,dtosmote,LRG,solid_angle,7.0,BinaryEncoder,0.8190,0.8043,0.8196,0.8045,0.8085,0.6527
credit-approval_CatBoostEncoder_smote_LRG,credit-approval,1,smote,LRG,NONE,NONE,CatBoostEncoder,0.7890,0.7826,0.7900,0.7832,0.7855,0.6165
credit-approval_CatBoostEncoder_borderline1_LRG,credit-approval,1,borderline1,LRG,NONE,NONE,CatBoostEncoder,0.7982,0.7754,0.7959,0.7748,0.7791,0.6057
credit-approval_CatBoostEncoder_borderline2_LRG,credit-approval,1,borderline2,LRG,NONE,NONE,CatBoostEncoder,0.7931,0.7681,0.7900,0.7672,0.7715,0.5940
credit-approval_CatBoostEncoder_smoteSVM_LRG,credit-approval,1,smoteSVM,LRG,NONE,NONE,CatBoostEncoder,0.8043,0.7899,0.8048,0.7900,0.7939,0.6294
credit-approval_CatBoostEncoder_geometric_smote_LRG,credit-approval,1,geometric_smote,LRG,NONE,NONE,CatBoostEncoder,0.7758,0.7754,0.7722,0.7755,0.7736,0.5987
credit-approval_CatBoostEncoder_dtosmote_LRG,credit-approval,1,dtosmote,LRG,solid_angle,7.0,CatBoostEncoder,0.7918,0.7826,0.7929,0.7831,0.7861,0.6174
credit-approval_GLMMEncoder_smote_LRG,credit-approval,1,smote,LRG,NONE,NONE,GLMMEncoder,0.8084,0.7899,0.8078,0.7897,0.7939,0.6292
credit-approval_GLMMEncoder_borderline1_LRG,credit-approval,1,borderline1,LRG,NONE,NONE,GLMMEncoder,0.8244,0.8116,0.8255,0.8118,0.8157,0.6644
credit-approval_GLMMEncoder_borderline2_LRG,credit-approval,1,borderline2,LRG,NONE,NONE,GLMMEncoder,0.7931,0.7681,0.7900,0.7672,0.7715,0.5940
credit-approval_GLMMEncoder_smoteSVM_LRG,credit-approval,1,smoteSVM,LRG,NONE,NONE,GLMMEncoder,0.8033,0.7826,0.8019,0.7822,0.7865,0.6174
credit-approval_GLMMEncoder_geometric_smote_LRG,credit-approval,1,geometric_smote,LRG,NONE,NONE,GLMMEncoder,0.7931,0.7681,0.7900,0.7672,0.7715,0.5940
credit-approval_GLMMEncoder_dtosmote_LRG,credit-approval,1,dtosmote,LRG,solid_angle,7.0,GLMMEncoder,0.7982,0.7754,0.7959,0.7748,0.7791,0.6057
credit-approval_HashingEncoder_smote_LRG,credit-approval,1,smote,LRG,NONE,NONE,HashingEncoder,0.7256,0.7246,0.7219,0.7250,0.7231,0.5231
credit-approval_HashingEncoder_borderline1_LRG,credit-approval,1,borderline1,LRG,NONE,NONE,HashingEncoder,0.7415,0.7391,0.7396,0.7397,0.7394,0.5467
credit-approval_HashingEncoder_borderline2_LRG,credit-approval,1,borderline2,LRG,NONE,NONE,HashingEncoder,0.6873,0.6812,0.6864,0.6820,0.6833,0.4666
credit-approval_HashingEncoder_smoteSVM_LRG,credit-approval,1,smoteSVM,LRG,NONE,NONE,HashingEncoder,0.7206,0.7174,0.7189,0.7181,0.7181,0.5156
credit-approval_HashingEncoder_geometric_smote_LRG,credit-approval,1,geometric_smote,LRG,NONE,NONE,HashingEncoder,0.7530,0.7536,0.7426,0.7527,0.7461,0.5573
credit-approval_HashingEncoder_dtosmote_LRG,credit-approval,1,dtosmote,LRG,solid_angle,7.0,HashingEncoder,0.7531,0.7536,0.7455,0.7532,0.7485,0.5607
credit-approval_HelmertEncoder_smote_LRG,credit-approval,1,smote,LRG,NONE,NONE,HelmertEncoder,0.8190,0.8043,0.8196,0.8045,0.8085,0.6527
