ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,5.5,4.4,4.5,4.5,4.3,4.7,4.5,3.6,IBA
LeaveOneOutEncoder,MLP,5.4,4.15,4.05,4.5,4.15,5.05,4.6,4.1,IBA
LeaveOneOutEncoder,LRG,5.6,5.4,3.75,3.7,3.75,4.25,4.95,4.6,IBA
LeaveOneOutEncoder,DTREE,2.05,1.85,5.6,5.8,5.6,5.25,4.3,5.55,IBA
LeaveOneOutEncoder,SGD,5.35,3.35,3.95,3.5,4.85,4.8,4.45,5.75,IBA
LeaveOneOutEncoder,RF,2.15,1.65,5.5,4.6,6.05,5.0,5.2,5.85,IBA
LeaveOneOutEncoder,SVM,7.05,4.6,2.3,4.25,4.6,3.5,3.6,6.1,IBA
LeaveOneOutEncoder,ABC,2.1,1.55,5.9,5.35,4.55,5.65,4.5,6.4,IBA
,avarage,4.4,3.37,4.44,4.52,4.73,4.78,4.51,5.24,IBA
,std,1.98,1.51,1.2,0.77,0.76,0.66,0.47,1.02,IBA
