ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,MLP,4.35,4.45,4.45,3.95,4.15,5.75,4.85,4.05,F1
OneHotEncoder,DTREE,3.7,4.8,3.7,3.4,3.7,6.45,5.7,4.55,F1
OneHotEncoder,SVM,4.95,4.8,3.4,4.7,3.95,4.35,5.15,4.7,F1
OneHotEncoder,ABC,4.2,4.3,5.1,4.6,3.7,5.35,4.0,4.75,F1
OneHotEncoder,KNN,2.9,4.1,4.2,4.8,5.3,5.6,4.3,4.8,F1
OneHotEncoder,LRG,3.6,5.45,3.35,3.1,3.95,5.05,6.45,5.05,F1
OneHotEncoder,RF,4.1,4.9,4.45,3.8,3.95,4.7,4.7,5.4,F1
OneHotEncoder,SGD,4.6,3.45,4.55,3.8,3.4,5.75,4.65,5.8,F1
,avarage,4.05,4.53,4.15,4.02,4.01,5.38,4.98,4.89,F1
,std,0.64,0.6,0.62,0.63,0.57,0.67,0.79,0.53,F1
