ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,2.9,4.4,4.6,4.1,4.4,5.6,4.9,5.1,F1
HelmertEncoder,ABC,3.45,3.75,4.35,5.05,3.95,5.25,5.05,5.15,F1
HelmertEncoder,KNN,3.0,4.4,4.55,3.95,4.95,6.2,3.45,5.5,F1
HelmertEncoder,SVM,3.75,4.25,4.35,4.0,5.1,5.2,3.75,5.6,F1
HelmertEncoder,SGD,4.65,4.3,4.3,4.35,4.75,3.95,4.0,5.7,F1
HelmertEncoder,RF,3.0,3.55,4.6,3.85,4.45,5.35,5.1,6.1,F1
HelmertEncoder,LRG,2.1,3.2,5.1,3.8,4.3,5.9,4.8,6.8,F1
HelmertEncoder,MLP,4.1,3.1,4.5,3.35,3.95,5.65,4.45,6.9,F1
,avarage,3.37,3.87,4.54,4.06,4.48,5.39,4.44,5.86,F1
,std,0.8,0.54,0.25,0.49,0.43,0.67,0.63,0.69,F1
