ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,5.4,4.2,4.15,3.35,4.85,4.8,5.45,3.8,IBA
CatBoostEncoder,MLP,4.7,3.75,4.75,4.65,4.6,5.25,4.1,4.2,IBA
CatBoostEncoder,ABC,4.6,4.0,4.6,5.1,4.2,5.45,3.7,4.35,IBA
CatBoostEncoder,RF,4.25,3.55,3.35,4.8,4.6,5.55,5.4,4.5,IBA
CatBoostEncoder,LRG,4.8,4.8,4.0,3.95,4.8,4.5,4.65,4.5,IBA
CatBoostEncoder,DTREE,3.2,3.2,5.5,4.3,5.3,5.5,4.3,4.7,IBA
CatBoostEncoder,SGD,5.15,3.0,3.35,5.5,4.5,5.4,3.9,5.2,IBA
CatBoostEncoder,SVM,7.15,3.95,3.25,4.05,3.4,4.45,3.65,6.1,IBA
,avarage,4.91,3.81,4.12,4.46,4.53,5.11,4.39,4.67,IBA
,std,1.12,0.57,0.8,0.69,0.56,0.46,0.71,0.7,IBA
