ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,3.8,3.7,4.5,5.5,4.4,5.1,5.0,4.0,PRE
HashingEncoder,ABC,2.2,2.25,5.55,5.75,5.25,6.05,4.2,4.75,PRE
HashingEncoder,RF,2.4,3.4,5.4,4.6,4.65,6.1,4.35,5.1,PRE
HashingEncoder,MLP,2.7,2.65,3.95,5.35,4.45,5.9,5.9,5.1,PRE
HashingEncoder,SGD,4.7,3.45,3.9,3.6,5.15,5.7,4.1,5.4,PRE
HashingEncoder,LRG,2.2,2.4,4.45,5.15,4.6,6.05,5.45,5.7,PRE
HashingEncoder,DTREE,2.6,2.25,4.8,5.45,4.65,5.15,5.15,5.95,PRE
HashingEncoder,SVM,4.65,3.85,3.35,4.65,3.05,5.75,4.3,6.4,PRE
,avarage,3.16,2.99,4.49,5.01,4.52,5.72,4.81,5.3,PRE
,std,1.07,0.67,0.75,0.7,0.67,0.4,0.67,0.74,PRE
