ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,4.8,3.6,4.3,4.95,4.4,5.2,4.85,3.9,IBA
HashingEncoder,ABC,3.1,2.3,4.95,5.35,5.65,5.95,4.7,4.0,IBA
HashingEncoder,SGD,5.25,3.65,4.65,4.6,4.8,4.95,3.95,4.15,IBA
HashingEncoder,MLP,3.9,2.9,3.5,4.5,4.55,6.0,6.0,4.65,IBA
HashingEncoder,DTREE,3.2,2.85,4.8,5.35,4.95,5.35,4.75,4.75,IBA
HashingEncoder,LRG,3.85,3.45,4.75,4.3,4.55,5.5,4.8,4.8,IBA
HashingEncoder,SVM,6.65,4.05,3.25,4.35,3.45,5.45,3.7,5.1,IBA
HashingEncoder,RF,4.1,3.2,5.0,4.7,4.25,5.0,4.4,5.35,IBA
,avarage,4.36,3.25,4.4,4.76,4.57,5.42,4.64,4.59,IBA
,std,1.18,0.55,0.67,0.42,0.63,0.39,0.69,0.52,IBA
