ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,KNN,5.3,3.0,4.8,5.4,3.9,4.3,5.3,4.0,SPE
HashingEncoder,MLP,4.0,3.4,3.8,4.7,4.6,5.7,5.6,4.2,SPE
HashingEncoder,RF,4.1,3.2,5.3,5.0,4.45,4.7,4.35,4.9,SPE
HashingEncoder,ABC,3.3,2.45,5.15,4.95,5.25,5.25,4.7,4.95,SPE
HashingEncoder,SGD,5.7,3.9,5.5,3.6,4.0,4.1,3.8,5.4,SPE
HashingEncoder,DTREE,3.3,2.75,4.7,5.25,4.65,5.05,4.75,5.55,SPE
HashingEncoder,LRG,4.1,3.25,4.85,4.35,4.45,4.55,4.75,5.7,SPE
HashingEncoder,SVM,6.65,4.15,3.3,4.45,2.9,4.05,4.0,6.5,SPE
,avarage,4.56,3.26,4.68,4.71,4.28,4.71,4.66,5.15,SPE
,std,1.2,0.56,0.76,0.58,0.69,0.58,0.61,0.82,SPE
