ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,KNN,5.0,3.5,4.65,4.4,4.75,4.25,5.85,3.6,IBA
MEstimateEncoder,LRG,4.5,4.2,4.75,4.3,4.85,4.35,5.25,3.8,IBA
MEstimateEncoder,RF,4.35,3.55,5.1,4.05,5.6,4.0,5.35,4.0,IBA
MEstimateEncoder,DTREE,4.0,4.2,5.2,3.6,5.1,5.2,4.6,4.1,IBA
MEstimateEncoder,MLP,4.9,3.35,4.9,3.85,4.9,4.95,4.75,4.4,IBA
MEstimateEncoder,SGD,5.15,2.95,4.55,3.5,5.05,5.05,5.3,4.45,IBA
MEstimateEncoder,SVM,6.75,4.15,3.75,4.7,3.5,4.0,4.65,4.5,IBA
MEstimateEncoder,ABC,3.9,3.5,4.7,3.9,4.3,5.1,4.9,5.7,IBA
,avarage,4.82,3.68,4.7,4.04,4.76,4.61,5.08,4.32,IBA
,std,0.9,0.46,0.44,0.41,0.62,0.51,0.43,0.64,IBA
