ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,5.6,3.7,4.0,4.3,4.55,4.3,5.75,3.8,SPE
CatBoostEncoder,MLP,5.1,4.25,4.4,5.0,3.75,5.0,4.35,4.15,SPE
CatBoostEncoder,LRG,5.2,4.5,4.15,4.2,4.85,4.2,4.6,4.3,SPE
CatBoostEncoder,ABC,5.2,4.45,4.1,5.4,4.2,4.45,3.9,4.3,SPE
CatBoostEncoder,SVM,7.45,5.25,3.45,4.45,2.9,3.95,4.15,4.4,SPE
CatBoostEncoder,RF,4.4,3.7,3.0,4.9,4.5,5.7,5.25,4.55,SPE
CatBoostEncoder,DTREE,3.75,3.1,5.3,4.3,4.8,5.3,4.4,5.05,SPE
CatBoostEncoder,SGD,5.7,2.9,3.0,4.55,4.6,5.85,3.4,6.0,SPE
,avarage,5.3,3.98,3.92,4.64,4.27,4.84,4.48,4.57,SPE
,std,1.08,0.78,0.77,0.42,0.66,0.72,0.74,0.68,SPE
