ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,ABC,3.3,2.5,5.15,5.05,5.55,5.45,4.8,4.2,SPE
HashingEncoder,KNN,5.3,3.1,4.7,5.4,3.8,4.2,5.2,4.3,SPE
HashingEncoder,MLP,4.0,3.3,3.9,4.4,4.6,5.8,5.6,4.4,SPE
HashingEncoder,RF,4.1,3.2,5.5,4.8,4.55,4.9,4.35,4.6,SPE
HashingEncoder,SGD,5.85,3.9,5.5,3.6,4.0,4.2,3.85,5.1,SPE
HashingEncoder,LRG,4.1,3.35,4.95,4.35,4.55,4.55,4.75,5.4,SPE
HashingEncoder,DTREE,3.15,2.6,4.75,5.3,4.45,5.2,4.9,5.65,SPE
HashingEncoder,SVM,6.75,4.35,3.4,4.55,3.0,4.1,4.1,5.75,SPE
,avarage,4.57,3.29,4.73,4.68,4.31,4.8,4.69,4.93,SPE
,std,1.27,0.61,0.74,0.59,0.74,0.64,0.58,0.63,SPE
