ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,4.45,3.55,5.2,4.15,5.6,4.1,5.25,3.7,IBA
MEstimateEncoder,MLP,4.9,3.5,4.8,3.9,4.9,5.0,5.2,3.8,IBA
MEstimateEncoder,SGD,5.35,2.85,4.65,3.6,5.15,5.05,5.4,3.95,IBA
MEstimateEncoder,KNN,4.9,3.4,4.75,4.3,4.55,4.15,5.85,4.1,IBA
MEstimateEncoder,DTREE,4.1,4.0,5.2,3.5,5.1,5.3,4.7,4.1,IBA
MEstimateEncoder,LRG,4.45,4.25,4.8,4.25,4.6,4.1,5.2,4.35,IBA
MEstimateEncoder,ABC,3.9,3.4,4.8,4.0,4.5,5.1,4.8,5.5,IBA
MEstimateEncoder,SVM,6.65,4.15,3.45,4.6,3.3,3.9,4.45,5.5,IBA
,avarage,4.84,3.64,4.71,4.04,4.71,4.59,5.11,4.38,IBA
,std,0.87,0.47,0.55,0.37,0.68,0.57,0.44,0.72,IBA
