ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,LRG,5.4,4.7,4.35,4.3,4.95,4.5,4.7,3.1,SPE
CatBoostEncoder,KNN,5.6,3.5,4.2,4.4,4.65,4.3,5.85,3.5,SPE
CatBoostEncoder,MLP,5.2,4.4,4.5,5.1,3.7,5.0,4.4,3.7,SPE
CatBoostEncoder,SGD,6.0,3.3,3.3,4.75,4.9,6.0,3.65,4.1,SPE
CatBoostEncoder,RF,4.3,3.7,3.0,4.8,4.4,5.7,5.25,4.85,SPE
CatBoostEncoder,DTREE,3.65,2.9,5.3,4.4,5.0,5.4,4.05,5.3,SPE
CatBoostEncoder,ABC,4.9,4.35,4.0,5.0,4.0,4.15,3.7,5.9,SPE
CatBoostEncoder,SVM,7.15,4.95,3.05,4.15,2.7,3.65,3.9,6.45,SPE
,avarage,5.28,3.98,3.96,4.61,4.29,4.84,4.44,4.61,SPE
,std,1.06,0.73,0.8,0.35,0.79,0.82,0.79,1.21,SPE
