ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,LRG,5.1,4.5,4.8,4.1,4.15,4.35,5.2,3.8,SPE
JamesSteinEncoder,KNN,5.9,4.0,3.75,5.0,4.55,3.75,5.15,3.9,SPE
JamesSteinEncoder,MLP,5.05,4.0,3.6,4.4,5.85,3.2,5.9,4.0,SPE
JamesSteinEncoder,RF,4.85,4.15,4.05,4.45,5.35,4.15,4.9,4.1,SPE
JamesSteinEncoder,SGD,5.7,4.0,4.3,4.4,4.15,3.45,5.9,4.1,SPE
JamesSteinEncoder,ABC,4.2,3.0,4.7,4.5,5.0,4.85,5.6,4.15,SPE
JamesSteinEncoder,SVM,7.25,5.4,3.55,4.45,3.5,3.6,3.95,4.3,SPE
JamesSteinEncoder,DTREE,4.85,4.5,4.4,4.5,4.45,5.7,3.25,4.35,SPE
,avarage,5.36,4.19,4.14,4.48,4.62,4.13,4.98,4.09,SPE
,std,0.93,0.67,0.48,0.25,0.75,0.83,0.94,0.19,SPE
