ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,DTREE,4.8,4.25,5.1,3.8,5.55,4.8,4.8,2.9,SPE
MEstimateEncoder,RF,5.05,3.85,5.55,3.95,4.9,3.9,5.2,3.6,SPE
MEstimateEncoder,MLP,5.1,3.85,4.75,4.05,4.7,4.9,4.85,3.8,SPE
MEstimateEncoder,KNN,5.5,3.5,4.45,4.7,4.3,3.6,6.05,3.9,SPE
MEstimateEncoder,LRG,4.85,4.45,5.1,4.35,4.5,3.6,5.2,3.95,SPE
MEstimateEncoder,SGD,6.45,3.45,5.1,3.55,5.4,3.5,4.25,4.3,SPE
MEstimateEncoder,SVM,6.75,4.35,4.05,4.55,3.5,3.4,4.8,4.6,SPE
MEstimateEncoder,ABC,4.4,3.5,4.3,3.8,4.8,4.6,5.2,5.4,SPE
,avarage,5.36,3.9,4.8,4.09,4.71,4.04,5.04,4.06,SPE
,std,0.83,0.41,0.5,0.4,0.64,0.63,0.52,0.74,SPE
