ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,SVM,6.85,4.85,3.6,4.1,4.3,4.55,3.55,4.2,GEO
HelmertEncoder,KNN,5.0,3.8,3.55,4.55,4.75,5.4,4.55,4.4,GEO
HelmertEncoder,MLP,5.5,3.6,3.9,3.5,4.25,5.35,5.2,4.7,GEO
HelmertEncoder,RF,4.05,3.1,4.8,4.25,4.8,5.1,5.0,4.9,GEO
HelmertEncoder,DTREE,3.5,3.8,4.7,4.5,4.6,5.4,4.4,5.1,GEO
HelmertEncoder,ABC,4.45,3.25,4.15,4.65,3.85,5.05,5.35,5.25,GEO
HelmertEncoder,LRG,4.0,4.05,4.6,4.3,4.0,5.1,4.25,5.7,GEO
HelmertEncoder,SGD,6.3,4.65,3.05,4.35,3.6,3.9,4.3,5.85,GEO
,avarage,4.96,3.89,4.04,4.28,4.27,4.98,4.57,5.01,GEO
,std,1.18,0.62,0.63,0.36,0.43,0.52,0.59,0.58,GEO
