ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,RF,2.55,4.0,5.1,5.2,4.45,6.8,4.2,3.7,REC
BaseNEncoder,LRG,2.5,4.25,4.45,5.5,4.05,5.95,4.55,4.75,REC
BaseNEncoder,MLP,3.6,3.85,4.25,3.4,5.4,6.0,4.75,4.75,REC
BaseNEncoder,SVM,3.2,3.65,4.55,4.45,4.6,5.8,4.95,4.8,REC
BaseNEncoder,KNN,2.6,3.95,4.9,4.8,4.5,5.95,4.45,4.85,REC
BaseNEncoder,ABC,3.45,4.55,5.0,4.35,4.15,5.4,4.25,4.85,REC
BaseNEncoder,DTREE,2.1,3.75,3.2,5.25,3.75,6.35,5.65,5.95,REC
BaseNEncoder,SGD,3.6,3.3,4.15,4.2,4.8,5.55,4.15,6.25,REC
,avarage,2.95,3.91,4.45,4.64,4.46,5.98,4.62,4.99,REC
,std,0.58,0.38,0.61,0.69,0.51,0.44,0.5,0.79,REC
