ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,ABC,3.9,4.35,5.05,4.6,4.7,5.5,4.3,3.6,F1
BinaryEncoder,RF,3.2,3.9,5.5,3.8,4.4,6.4,5.0,3.8,F1
BinaryEncoder,DTREE,2.6,3.7,4.5,5.1,4.95,6.65,4.7,3.8,F1
BinaryEncoder,MLP,4.05,4.25,5.05,3.95,4.65,5.45,4.75,3.85,F1
BinaryEncoder,KNN,3.2,4.6,5.3,4.8,4.0,5.3,4.6,4.2,F1
BinaryEncoder,SVM,4.05,4.3,4.7,4.3,4.15,5.55,4.35,4.6,F1
BinaryEncoder,LRG,2.85,4.25,4.35,4.35,4.2,6.05,5.15,4.8,F1
BinaryEncoder,SGD,3.55,2.85,4.15,4.35,4.1,5.8,5.2,6.0,F1
,avarage,3.42,4.02,4.82,4.41,4.39,5.84,4.76,4.33,F1
,std,0.55,0.55,0.48,0.43,0.34,0.49,0.34,0.8,F1
