ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,RF,3.25,3.65,5.05,5.25,4.45,7.0,3.9,3.45,F1
BaseNEncoder,MLP,4.3,3.9,4.3,3.2,5.6,6.1,4.8,3.8,F1
BaseNEncoder,ABC,3.75,4.55,5.05,4.35,4.35,5.45,4.45,4.05,F1
BaseNEncoder,KNN,2.8,4.1,5.0,4.8,4.4,5.8,4.8,4.3,F1
BaseNEncoder,SVM,4.25,3.7,4.0,4.35,4.65,5.65,5.1,4.3,F1
BaseNEncoder,LRG,2.95,4.55,4.35,4.95,3.9,6.05,4.6,4.65,F1
BaseNEncoder,SGD,4.2,3.3,4.05,4.3,4.2,6.0,5.05,4.9,F1
BaseNEncoder,DTREE,2.3,3.6,3.2,5.5,4.05,6.5,5.65,5.2,F1
,avarage,3.48,3.92,4.38,4.59,4.45,6.07,4.79,4.33,F1
,std,0.76,0.45,0.65,0.71,0.52,0.49,0.51,0.58,F1
