ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,SGD,3.95,3.4,4.85,4.1,5.2,5.7,4.0,4.8,REC
OrdinalEncoder,SVM,3.35,4.15,4.1,4.65,5.2,5.3,4.15,5.1,REC
OrdinalEncoder,ABC,3.6,4.25,4.1,4.35,4.35,6.0,4.2,5.15,REC
OrdinalEncoder,LRG,1.9,2.3,4.85,5.0,5.6,5.5,5.55,5.3,REC
OrdinalEncoder,RF,2.25,2.8,4.5,5.3,5.55,6.2,3.65,5.75,REC
OrdinalEncoder,MLP,2.0,2.55,4.5,4.8,4.4,6.15,5.5,6.1,REC
OrdinalEncoder,KNN,2.9,4.6,4.75,3.6,4.35,6.0,3.6,6.2,REC
OrdinalEncoder,DTREE,2.15,3.65,3.6,4.7,3.85,6.55,5.1,6.4,REC
,avarage,2.76,3.46,4.41,4.56,4.81,5.92,4.47,5.6,REC
,std,0.8,0.85,0.44,0.54,0.65,0.41,0.8,0.59,REC
