ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,KNN,5.8,4.3,4.1,5.1,3.6,4.0,5.5,3.6,GEO
BinaryEncoder,SGD,6.3,3.9,3.85,4.05,4.7,4.8,4.5,3.9,GEO
BinaryEncoder,DTREE,3.7,3.6,4.3,5.3,4.65,6.25,4.1,4.1,GEO
BinaryEncoder,ABC,5.6,4.55,4.35,3.6,3.8,5.0,5.0,4.1,GEO
BinaryEncoder,RF,4.5,4.1,4.6,3.9,4.3,5.3,5.1,4.2,GEO
BinaryEncoder,MLP,5.35,3.9,4.65,4.4,3.9,4.95,4.6,4.25,GEO
BinaryEncoder,LRG,5.25,5.15,4.2,3.6,3.45,5.05,4.45,4.85,GEO
BinaryEncoder,SVM,7.2,4.3,3.0,3.3,2.85,5.05,4.15,6.15,GEO
,avarage,5.46,4.22,4.13,4.16,3.91,5.05,4.68,4.39,GEO
,std,1.07,0.48,0.53,0.73,0.63,0.62,0.49,0.79,GEO
