ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,KNN,6.75,4.35,3.75,4.65,3.85,3.65,5.65,3.35,SPE
GLMMEncoder,MLP,5.8,4.65,3.8,4.1,4.65,3.95,5.6,3.45,SPE
GLMMEncoder,ABC,4.75,3.5,4.65,4.0,5.2,4.95,5.0,3.95,SPE
GLMMEncoder,SVM,6.9,5.15,3.6,4.3,3.7,4.8,3.55,4.0,SPE
GLMMEncoder,DTREE,4.2,3.8,4.8,5.1,5.55,4.45,3.75,4.35,SPE
GLMMEncoder,LRG,5.5,4.6,4.45,4.7,4.05,4.1,3.9,4.7,SPE
GLMMEncoder,SGD,6.2,4.15,4.15,4.2,4.85,4.45,2.85,5.15,SPE
GLMMEncoder,RF,4.3,3.7,5.1,3.65,4.95,3.7,5.4,5.2,SPE
,avarage,5.55,4.24,4.29,4.34,4.6,4.26,4.46,4.27,SPE
,std,1.05,0.56,0.55,0.46,0.67,0.49,1.08,0.71,SPE
