ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
MEstimateEncoder,RF,4.35,3.55,5.2,4.15,5.7,4.2,5.45,3.4,IBA
MEstimateEncoder,KNN,5.0,3.6,4.65,4.5,4.65,4.25,5.85,3.5,IBA
MEstimateEncoder,LRG,4.6,4.3,4.85,4.3,4.85,4.35,5.15,3.6,IBA
MEstimateEncoder,MLP,4.9,3.45,4.8,4.05,5.0,4.85,4.95,4.0,IBA
MEstimateEncoder,DTREE,4.1,4.2,5.1,3.6,5.0,5.2,4.6,4.2,IBA
MEstimateEncoder,ABC,3.9,3.4,4.8,4.0,4.6,5.2,4.9,5.2,IBA
MEstimateEncoder,SVM,6.65,4.05,3.65,4.6,3.3,3.9,4.45,5.4,IBA
MEstimateEncoder,SGD,5.0,2.9,4.5,3.3,5.0,4.75,5.15,5.4,IBA
,avarage,4.81,3.68,4.69,4.06,4.76,4.59,5.06,4.34,IBA
,std,0.85,0.47,0.48,0.44,0.68,0.48,0.45,0.87,IBA
