ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,DTREE,3.95,5.5,3.2,3.6,4.8,5.4,4.85,4.7,REC
SumEncoder,SVM,3.7,4.45,3.9,4.0,5.15,5.8,4.0,5.0,REC
SumEncoder,RF,3.65,4.6,4.4,3.8,5.0,4.5,4.6,5.45,REC
SumEncoder,KNN,3.05,4.35,5.1,3.6,5.1,5.95,3.25,5.6,REC
SumEncoder,ABC,3.65,4.25,3.9,4.15,5.25,4.8,4.4,5.6,REC
SumEncoder,MLP,3.8,4.2,3.85,3.45,4.6,6.05,4.4,5.65,REC
SumEncoder,SGD,4.15,3.6,4.45,3.8,3.8,5.65,4.7,5.85,REC
SumEncoder,LRG,2.35,3.6,4.25,4.65,4.25,6.35,4.5,6.05,REC
,avarage,3.54,4.32,4.13,3.88,4.74,5.56,4.34,5.49,REC
,std,0.57,0.6,0.56,0.38,0.5,0.63,0.51,0.44,REC
