ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,2.9,4.4,5.8,4.5,4.6,5.7,3.7,4.4,F1
LeaveOneOutEncoder,SVM,3.95,4.7,3.9,4.45,5.1,4.5,4.9,4.5,F1
LeaveOneOutEncoder,LRG,2.8,3.8,4.55,4.1,4.95,5.45,5.65,4.7,F1
LeaveOneOutEncoder,MLP,3.5,3.9,4.95,4.55,4.05,5.45,4.3,5.3,F1
LeaveOneOutEncoder,SGD,3.45,3.05,4.1,4.1,5.35,5.05,5.6,5.3,F1
LeaveOneOutEncoder,RF,1.95,2.05,5.05,4.25,5.55,5.2,4.85,7.1,F1
LeaveOneOutEncoder,DTREE,1.75,1.9,4.6,5.4,4.5,6.0,4.35,7.5,F1
LeaveOneOutEncoder,ABC,2.0,1.65,5.3,5.25,4.35,5.5,4.25,7.7,F1
,avarage,2.79,3.18,4.78,4.57,4.81,5.36,4.7,5.81,F1
,std,0.82,1.19,0.63,0.49,0.52,0.45,0.68,1.39,F1
