ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,RF,4.75,3.85,4.55,5.25,4.25,6.0,4.0,3.35,IBA
BaseNEncoder,KNN,5.2,4.0,4.0,5.1,3.9,4.5,5.6,3.7,IBA
BaseNEncoder,ABC,5.85,5.25,4.35,3.65,3.25,4.25,5.05,4.35,IBA
BaseNEncoder,MLP,5.5,4.0,3.9,3.25,5.25,5.4,4.3,4.4,IBA
BaseNEncoder,SGD,6.2,3.85,3.95,2.95,4.55,5.0,4.75,4.75,IBA
BaseNEncoder,LRG,4.95,4.85,3.55,4.45,3.65,5.25,3.75,5.55,IBA
BaseNEncoder,DTREE,3.5,3.3,2.9,5.2,4.35,5.6,5.25,5.9,IBA
BaseNEncoder,SVM,7.35,4.0,2.5,3.75,3.65,4.45,4.4,5.9,IBA
,avarage,5.41,4.14,3.71,4.2,4.11,5.06,4.64,4.74,IBA
,std,1.13,0.62,0.7,0.92,0.63,0.62,0.64,0.97,IBA
