ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,MLP,5.5,4.5,4.15,4.1,4.65,4.15,5.5,3.45,IBA
GLMMEncoder,KNN,6.3,4.7,3.6,4.3,3.95,4.25,5.3,3.6,IBA
GLMMEncoder,ABC,4.35,3.5,4.75,4.05,5.4,4.95,5.15,3.85,IBA
GLMMEncoder,SVM,6.9,4.75,3.0,4.0,4.2,5.7,3.45,4.0,IBA
GLMMEncoder,DTREE,3.8,4.0,4.7,4.6,5.65,4.65,4.55,4.05,IBA
GLMMEncoder,SGD,5.5,3.95,4.55,4.3,5.6,4.4,3.3,4.4,IBA
GLMMEncoder,LRG,5.2,4.6,4.35,4.3,3.85,4.8,4.3,4.6,IBA
GLMMEncoder,RF,4.1,3.7,5.0,4.0,5.1,3.9,5.1,5.1,IBA
,avarage,5.21,4.21,4.26,4.21,4.8,4.6,4.58,4.13,IBA
,std,1.08,0.48,0.67,0.21,0.74,0.56,0.84,0.55,IBA
