ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,SVM,4.75,4.85,3.75,3.95,4.65,5.35,4.4,4.3,F1
SumEncoder,RF,4.15,4.65,4.2,3.9,5.05,4.9,4.8,4.35,F1
SumEncoder,DTREE,4.05,5.15,3.35,3.55,4.65,5.45,4.95,4.85,F1
SumEncoder,KNN,3.3,4.4,5.2,3.6,4.8,5.8,3.4,5.5,F1
SumEncoder,ABC,4.15,4.15,3.7,4.1,4.95,4.35,4.75,5.85,F1
SumEncoder,LRG,2.6,4.05,4.0,4.7,4.15,6.0,4.5,6.0,F1
SumEncoder,MLP,4.15,3.9,3.95,3.4,4.65,5.45,4.2,6.3,F1
SumEncoder,SGD,4.55,3.3,4.45,3.75,3.7,5.45,4.4,6.4,F1
,avarage,3.96,4.31,4.07,3.87,4.57,5.34,4.43,5.44,F1
,std,0.69,0.59,0.56,0.41,0.44,0.52,0.48,0.84,F1
