ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HashingEncoder,LRG,1.85,2.55,4.9,5.15,5.6,6.35,5.75,3.85,REC
HashingEncoder,ABC,2.0,2.3,5.9,5.5,5.75,6.55,4.1,3.9,REC
HashingEncoder,MLP,2.25,2.7,4.3,5.5,4.85,6.1,5.8,4.5,REC
HashingEncoder,KNN,2.65,4.1,4.9,4.55,5.05,5.95,4.25,4.55,REC
HashingEncoder,DTREE,2.3,2.95,4.85,5.3,4.95,5.5,5.1,5.05,REC
HashingEncoder,RF,1.9,3.35,5.35,4.75,4.75,6.3,4.25,5.35,REC
HashingEncoder,SVM,2.8,3.8,4.15,5.0,4.35,5.45,4.85,5.6,REC
HashingEncoder,SGD,3.3,3.1,3.9,4.4,5.5,5.55,4.35,5.9,REC
,avarage,2.38,3.11,4.78,5.02,5.1,5.97,4.81,4.84,REC
,std,0.5,0.62,0.66,0.42,0.48,0.43,0.69,0.76,REC
