ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,LRG,5.6,4.8,4.75,5.0,4.25,4.2,4.4,3.0,SPE
GLMMEncoder,KNN,6.7,4.3,3.8,4.6,3.95,3.65,5.6,3.4,SPE
GLMMEncoder,SGD,6.4,4.3,4.45,4.4,5.15,4.65,3.1,3.55,SPE
GLMMEncoder,ABC,4.75,3.6,4.65,4.0,5.1,4.95,5.0,3.95,SPE
GLMMEncoder,MLP,5.8,4.55,3.65,3.85,4.6,3.9,5.55,4.1,SPE
GLMMEncoder,RF,4.4,3.8,5.2,3.85,4.95,3.8,5.8,4.2,SPE
GLMMEncoder,DTREE,4.3,3.9,4.6,5.2,5.45,4.35,3.95,4.25,SPE
GLMMEncoder,SVM,6.9,4.95,3.5,4.3,3.6,4.6,3.45,4.7,SPE
,avarage,5.61,4.28,4.32,4.4,4.63,4.26,4.61,3.89,SPE
,std,1.03,0.48,0.6,0.51,0.65,0.46,1.04,0.54,SPE
