ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,KNN,5.7,4.5,4.55,4.5,4.15,3.85,5.05,3.7,IBA
TargetEncoder,LRG,5.1,4.9,4.05,3.6,4.45,4.85,5.05,4.0,IBA
TargetEncoder,RF,4.6,4.2,4.1,4.35,4.9,4.3,5.4,4.15,IBA
TargetEncoder,SVM,7.35,4.55,3.65,4.3,3.5,3.9,4.05,4.7,IBA
TargetEncoder,MLP,5.1,3.55,4.3,4.15,3.85,5.5,4.55,5.0,IBA
TargetEncoder,SGD,5.55,3.35,4.6,3.25,3.8,5.7,4.7,5.05,IBA
TargetEncoder,DTREE,4.75,4.45,3.45,5.4,3.7,4.35,4.2,5.7,IBA
TargetEncoder,ABC,4.7,3.8,3.6,4.0,3.9,3.9,6.2,5.9,IBA
,avarage,5.36,4.16,4.04,4.19,4.03,4.54,4.9,4.78,IBA
,std,0.9,0.54,0.44,0.64,0.45,0.73,0.69,0.79,IBA
