ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
HelmertEncoder,DTREE,3.8,4.0,5.3,4.2,4.5,5.5,4.6,4.1,PRE
HelmertEncoder,KNN,4.5,4.3,3.85,4.15,5.05,5.6,4.15,4.4,PRE
HelmertEncoder,ABC,4.15,3.85,4.25,4.25,4.25,5.35,5.05,4.85,PRE
HelmertEncoder,LRG,2.2,3.4,5.0,4.5,4.5,6.1,5.1,5.2,PRE
HelmertEncoder,SGD,5.0,4.2,4.1,5.3,4.8,3.35,4.05,5.2,PRE
HelmertEncoder,RF,3.2,3.9,4.8,3.7,4.5,5.2,5.3,5.4,PRE
HelmertEncoder,SVM,4.45,4.25,3.8,5.0,4.6,4.65,3.85,5.4,PRE
HelmertEncoder,MLP,4.2,3.2,4.4,3.55,4.55,5.55,4.95,5.6,PRE
,avarage,3.94,3.89,4.44,4.33,4.59,5.16,4.63,5.02,PRE
,std,0.88,0.4,0.55,0.6,0.24,0.84,0.55,0.53,PRE
