ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,RF,4.9,4.2,4.8,3.8,4.6,4.9,5.0,3.8,SPE
BinaryEncoder,SGD,6.0,4.0,4.45,4.6,4.9,3.9,4.35,3.8,SPE
BinaryEncoder,KNN,6.6,3.85,3.75,5.3,3.3,3.3,5.9,4.0,SPE
BinaryEncoder,ABC,5.9,4.95,3.55,3.75,4.4,4.65,4.8,4.0,SPE
BinaryEncoder,MLP,5.25,4.15,4.55,4.5,3.95,4.2,4.8,4.6,SPE
BinaryEncoder,DTREE,4.0,3.6,4.1,5.0,4.65,5.65,3.65,5.35,SPE
BinaryEncoder,LRG,5.45,5.05,3.75,3.6,3.2,5.05,4.35,5.55,SPE
BinaryEncoder,SVM,7.15,4.5,3.0,3.6,2.85,4.35,4.65,5.9,SPE
,avarage,5.66,4.29,3.99,4.27,3.98,4.5,4.69,4.62,SPE
,std,0.99,0.51,0.6,0.67,0.78,0.73,0.64,0.86,SPE
