ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,MLP,5.6,4.4,4.35,4.6,4.05,4.6,4.5,3.9,SPE
TargetEncoder,ABC,5.15,3.7,4.25,4.05,4.0,4.25,6.45,4.15,SPE
TargetEncoder,KNN,6.0,3.8,4.35,5.0,4.25,2.85,5.55,4.2,SPE
TargetEncoder,LRG,5.5,4.95,3.95,3.85,4.05,4.05,5.45,4.2,SPE
TargetEncoder,SGD,6.4,4.2,4.2,4.3,3.9,4.4,4.3,4.3,SPE
TargetEncoder,RF,5.1,4.1,3.9,4.3,4.8,4.05,5.3,4.45,SPE
TargetEncoder,DTREE,5.15,4.35,3.45,5.0,3.7,4.25,4.5,5.6,SPE
TargetEncoder,SVM,7.25,4.75,3.95,3.8,3.2,2.9,4.05,6.1,SPE
,avarage,5.77,4.28,4.05,4.36,3.99,3.92,5.01,4.61,SPE
,std,0.75,0.43,0.3,0.47,0.45,0.67,0.81,0.79,SPE
