ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,5.4,4.2,4.15,3.65,4.95,4.9,5.55,3.2,IBA
CatBoostEncoder,LRG,4.65,4.75,3.95,4.0,4.95,4.75,4.6,4.35,IBA
CatBoostEncoder,RF,4.3,3.6,3.3,4.8,4.6,5.6,5.4,4.4,IBA
CatBoostEncoder,MLP,4.7,3.8,4.7,4.6,4.45,5.3,3.95,4.5,IBA
CatBoostEncoder,SGD,5.3,2.95,3.55,5.65,4.55,5.5,3.95,4.55,IBA
CatBoostEncoder,ABC,4.5,3.95,4.5,5.2,4.3,5.45,3.5,4.6,IBA
CatBoostEncoder,DTREE,3.25,3.2,5.5,4.1,5.1,5.5,4.55,4.8,IBA
CatBoostEncoder,SVM,7.25,4.05,3.25,4.15,3.6,4.85,3.95,4.9,IBA
,avarage,4.92,3.81,4.11,4.52,4.56,5.23,4.43,4.41,IBA
,std,1.15,0.57,0.77,0.67,0.48,0.34,0.74,0.52,IBA
