ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OrdinalEncoder,SVM,6.85,4.65,3.0,5.05,4.5,5.05,2.8,4.1,IBA
OrdinalEncoder,ABC,5.55,4.75,3.45,3.65,3.05,4.85,6.05,4.65,IBA
OrdinalEncoder,KNN,5.2,4.0,4.25,4.45,3.55,4.9,4.75,4.9,IBA
OrdinalEncoder,RF,4.05,3.55,4.35,4.7,5.15,4.75,4.4,5.05,IBA
OrdinalEncoder,MLP,4.15,2.4,4.25,4.8,3.9,5.5,5.9,5.1,IBA
OrdinalEncoder,SGD,5.6,3.65,3.3,3.6,5.1,5.5,3.8,5.45,IBA
OrdinalEncoder,LRG,4.1,3.6,4.15,4.5,4.7,4.2,5.25,5.5,IBA
OrdinalEncoder,DTREE,2.9,3.25,4.25,4.8,3.4,6.1,5.7,5.6,IBA
,avarage,4.8,3.73,3.88,4.44,4.17,5.11,4.83,5.04,IBA
,std,1.23,0.76,0.53,0.54,0.8,0.58,1.13,0.5,IBA
