ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BinaryEncoder,RF,4.6,4.2,4.7,4.0,4.4,5.2,5.1,3.8,GEO
BinaryEncoder,KNN,5.7,4.3,4.1,5.1,3.6,3.9,5.5,3.8,GEO
BinaryEncoder,ABC,5.7,4.65,4.35,3.7,3.8,4.9,5.0,3.9,GEO
BinaryEncoder,MLP,5.25,3.8,4.75,4.1,3.9,4.95,4.7,4.55,GEO
BinaryEncoder,DTREE,3.5,3.4,4.2,5.3,4.55,6.15,3.85,5.05,GEO
BinaryEncoder,SGD,6.0,3.7,3.5,4.0,4.6,4.5,4.5,5.2,GEO
BinaryEncoder,LRG,5.05,5.25,4.0,3.6,3.35,5.05,4.45,5.25,GEO
BinaryEncoder,SVM,7.25,4.4,3.1,3.3,2.85,5.25,4.35,5.5,GEO
,avarage,5.38,4.21,4.09,4.14,3.88,4.99,4.68,4.63,GEO
,std,1.09,0.59,0.56,0.71,0.62,0.64,0.51,0.71,GEO
