ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,MLP,4.25,4.25,4.35,3.65,3.95,5.95,4.85,4.75,F1
OneHotEncoder,RF,4.1,4.8,4.45,4.1,4.05,4.8,4.9,4.8,F1
OneHotEncoder,KNN,2.8,4.1,4.3,4.7,5.3,5.6,4.3,4.9,F1
OneHotEncoder,LRG,3.65,5.4,3.5,3.05,3.8,5.0,6.3,5.3,F1
OneHotEncoder,ABC,4.2,4.2,5.0,4.5,3.5,5.15,4.1,5.35,F1
OneHotEncoder,DTREE,3.6,4.6,3.4,3.3,3.5,6.15,5.5,5.95,F1
OneHotEncoder,SVM,4.95,4.4,3.1,4.6,3.75,4.15,4.95,6.1,F1
OneHotEncoder,SGD,4.75,3.3,4.35,3.8,3.3,5.65,4.55,6.3,F1
,avarage,4.04,4.38,4.06,3.96,3.89,5.31,4.93,5.43,F1
,std,0.69,0.6,0.65,0.62,0.62,0.66,0.7,0.61,F1
