ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,SGD,6.45,4.45,5.25,4.1,4.55,4.3,3.8,3.1,SPE
SumEncoder,KNN,6.4,4.15,4.5,4.0,3.8,3.85,5.4,3.9,SPE
SumEncoder,MLP,5.55,4.4,4.65,3.95,4.15,4.75,4.55,4.0,SPE
SumEncoder,RF,5.35,3.75,4.2,3.5,5.0,5.0,5.1,4.1,SPE
SumEncoder,SVM,7.45,5.65,2.95,3.75,3.45,4.65,3.8,4.3,SPE
SumEncoder,DTREE,5.25,4.95,3.1,3.85,4.55,4.75,5.05,4.5,SPE
SumEncoder,LRG,5.9,5.6,3.55,4.2,3.75,4.1,4.1,4.8,SPE
SumEncoder,ABC,4.95,3.9,4.05,4.2,4.35,3.95,5.45,5.15,SPE
,avarage,5.91,4.61,4.03,3.94,4.2,4.42,4.66,4.23,SPE
,std,0.82,0.73,0.79,0.24,0.51,0.43,0.69,0.62,SPE
