ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
TargetEncoder,ABC,2.9,4.2,4.8,4.95,4.5,4.7,5.75,4.2,REC
TargetEncoder,RF,2.75,3.8,4.65,4.85,5.3,5.6,4.8,4.25,REC
TargetEncoder,LRG,2.45,3.4,4.1,3.9,5.65,6.2,5.8,4.5,REC
TargetEncoder,KNN,3.0,4.35,5.4,4.8,4.75,5.05,3.8,4.85,REC
TargetEncoder,DTREE,3.65,4.45,3.8,5.0,4.35,5.05,4.8,4.9,REC
TargetEncoder,MLP,2.9,2.9,4.9,4.4,4.5,6.8,4.6,5.0,REC
TargetEncoder,SVM,3.85,4.6,4.2,3.85,5.0,4.7,4.8,5.0,REC
TargetEncoder,SGD,3.25,3.1,5.25,2.2,5.25,5.65,6.15,5.15,REC
,avarage,3.09,3.85,4.64,4.24,4.91,5.47,5.06,4.73,REC
,std,0.47,0.65,0.56,0.94,0.46,0.75,0.78,0.36,REC
