ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
SumEncoder,DTREE,4.55,5.15,3.05,3.65,4.75,5.15,5.05,4.65,PRE
SumEncoder,RF,3.95,4.65,4.15,4.05,5.15,4.85,4.2,5.0,PRE
SumEncoder,SVM,5.15,5.05,3.05,4.45,4.35,5.65,3.3,5.0,PRE
SumEncoder,SGD,5.95,4.4,3.85,3.15,4.15,4.85,4.5,5.15,PRE
SumEncoder,LRG,3.35,4.7,3.85,4.1,4.3,5.8,4.6,5.3,PRE
SumEncoder,KNN,4.6,4.0,4.8,4.0,4.3,4.5,4.4,5.4,PRE
SumEncoder,MLP,4.45,4.2,3.75,3.9,4.65,5.15,4.0,5.9,PRE
SumEncoder,ABC,4.05,4.55,4.2,4.2,4.45,4.15,4.45,5.95,PRE
,avarage,4.51,4.59,3.84,3.94,4.51,5.01,4.31,5.29,PRE
,std,0.79,0.39,0.59,0.39,0.32,0.55,0.51,0.45,PRE
