ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
JamesSteinEncoder,KNN,5.9,4.0,3.85,5.0,4.65,3.75,5.05,3.8,SPE
JamesSteinEncoder,ABC,4.3,3.0,4.7,4.6,5.0,4.85,5.6,3.95,SPE
JamesSteinEncoder,MLP,5.05,3.75,3.65,4.55,5.55,3.15,5.95,4.35,SPE
JamesSteinEncoder,DTREE,4.65,4.6,4.4,4.4,4.75,5.6,3.15,4.45,SPE
JamesSteinEncoder,LRG,4.95,4.35,4.55,4.25,4.0,4.2,5.05,4.65,SPE
JamesSteinEncoder,SGD,5.65,3.85,4.1,4.4,4.15,3.3,5.85,4.7,SPE
JamesSteinEncoder,RF,4.75,4.05,3.85,4.15,5.15,3.95,4.6,5.5,SPE
JamesSteinEncoder,SVM,6.95,5.1,3.25,4.35,3.3,3.2,3.85,6.0,SPE
,avarage,5.28,4.09,4.04,4.46,4.57,4.0,4.89,4.68,SPE
,std,0.85,0.62,0.49,0.26,0.72,0.87,0.99,0.74,SPE
