ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
BaseNEncoder,RF,3.45,3.85,5.15,5.15,4.45,6.9,4.1,2.95,F1
BaseNEncoder,ABC,3.75,4.55,5.15,4.55,4.45,5.45,4.65,3.45,F1
BaseNEncoder,KNN,2.9,4.0,5.2,4.6,4.4,5.8,4.8,4.3,F1
BaseNEncoder,DTREE,2.5,3.8,3.3,5.5,4.15,6.2,5.75,4.8,F1
BaseNEncoder,MLP,4.2,3.9,4.1,3.0,5.5,5.8,4.5,5.0,F1
BaseNEncoder,SVM,4.25,3.6,3.9,4.25,4.65,5.45,4.9,5.0,F1
BaseNEncoder,LRG,2.9,4.4,4.3,4.9,3.75,5.9,4.55,5.3,F1
BaseNEncoder,SGD,4.25,3.15,3.7,4.1,4.0,5.75,4.9,6.15,F1
,avarage,3.52,3.91,4.35,4.51,4.42,5.91,4.77,4.62,F1
,std,0.7,0.44,0.74,0.76,0.52,0.47,0.48,1.03,F1
