ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,ABC,3.35,3.8,4.75,4.35,5.3,6.15,4.35,3.95,F1
GLMMEncoder,SGD,4.2,3.95,4.85,3.8,5.65,5.05,4.25,4.25,F1
GLMMEncoder,KNN,3.3,4.8,4.7,4.5,4.45,5.65,4.1,4.5,F1
GLMMEncoder,MLP,4.1,4.2,3.95,4.15,4.25,5.15,5.45,4.75,F1
GLMMEncoder,DTREE,3.2,4.3,4.1,4.5,4.65,5.25,5.05,4.95,F1
GLMMEncoder,RF,3.0,3.8,4.7,3.9,4.8,5.3,5.5,5.0,F1
GLMMEncoder,LRG,3.2,3.7,4.2,4.6,4.4,5.7,5.1,5.1,F1
GLMMEncoder,SVM,4.2,4.15,3.7,4.1,4.8,5.8,4.15,5.1,F1
,avarage,3.57,4.09,4.37,4.24,4.79,5.51,4.74,4.7,F1
,std,0.51,0.36,0.43,0.3,0.47,0.38,0.59,0.43,F1
