ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,5.6,3.8,4.0,4.2,4.65,4.3,5.85,3.6,SPE
CatBoostEncoder,RF,4.45,3.85,3.25,4.9,4.6,5.8,5.4,3.75,SPE
CatBoostEncoder,LRG,5.25,4.4,4.3,4.15,4.8,4.35,4.65,4.1,SPE
CatBoostEncoder,MLP,5.2,4.25,4.55,5.05,3.7,4.75,4.4,4.1,SPE
CatBoostEncoder,ABC,5.2,4.4,4.3,5.3,4.3,4.35,3.9,4.25,SPE
CatBoostEncoder,SVM,7.45,5.15,3.35,4.45,2.9,4.05,4.25,4.4,SPE
CatBoostEncoder,SGD,5.9,3.2,3.2,4.75,5.0,5.95,3.6,4.4,SPE
CatBoostEncoder,DTREE,3.55,3.1,5.3,4.3,4.8,5.1,4.2,5.65,SPE
,avarage,5.32,4.02,4.03,4.64,4.34,4.83,4.53,4.28,SPE
,std,1.13,0.68,0.74,0.43,0.71,0.72,0.75,0.62,SPE
