ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
CatBoostEncoder,KNN,5.4,4.1,4.15,3.65,4.85,4.7,5.75,3.4,GEO
CatBoostEncoder,LRG,5.1,4.8,4.0,4.05,4.8,5.0,4.65,3.6,GEO
CatBoostEncoder,ABC,4.7,4.1,4.8,4.9,4.3,5.55,3.9,3.75,GEO
CatBoostEncoder,MLP,4.8,3.75,4.75,4.55,4.7,5.25,4.1,4.1,GEO
CatBoostEncoder,RF,4.35,3.65,3.05,4.5,4.5,5.7,5.3,4.95,GEO
CatBoostEncoder,DTREE,3.1,3.1,5.6,4.3,5.3,5.4,4.2,5.0,GEO
CatBoostEncoder,SGD,5.25,2.95,3.15,5.2,4.6,5.4,3.95,5.5,GEO
CatBoostEncoder,SVM,7.25,4.25,3.25,3.85,3.5,4.25,3.55,6.1,GEO
,avarage,4.99,3.84,4.09,4.38,4.57,5.16,4.43,4.55,GEO
,std,1.16,0.61,0.92,0.52,0.52,0.48,0.76,0.98,GEO
