ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
GLMMEncoder,KNN,3.05,4.8,5.05,4.75,4.75,5.65,3.95,4.0,REC
GLMMEncoder,LRG,3.05,3.8,4.55,4.65,4.75,5.85,5.15,4.2,REC
GLMMEncoder,ABC,3.2,3.75,4.65,4.75,4.85,6.1,4.5,4.2,REC
GLMMEncoder,SGD,4.35,4.15,4.65,3.8,4.55,5.25,4.75,4.5,REC
GLMMEncoder,DTREE,3.2,4.3,4.05,4.55,4.75,5.35,5.25,4.55,REC
GLMMEncoder,MLP,3.6,4.45,4.15,3.95,4.25,5.3,5.75,4.55,REC
GLMMEncoder,SVM,3.5,4.55,3.6,4.5,5.0,6.05,4.25,4.55,REC
GLMMEncoder,RF,2.55,3.8,4.65,3.85,5.15,5.4,5.8,4.8,REC
,avarage,3.31,4.2,4.42,4.35,4.76,5.62,4.93,4.42,REC
,std,0.53,0.39,0.46,0.41,0.27,0.34,0.68,0.26,REC
