ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,KNN,6.9,4.1,3.1,5.2,3.6,3.9,5.2,4.0,SPE
OneHotEncoder,SGD,6.4,3.65,4.05,4.2,4.8,4.35,4.4,4.15,SPE
OneHotEncoder,RF,6.0,5.1,4.15,4.2,3.85,3.7,4.6,4.4,SPE
OneHotEncoder,ABC,5.7,4.1,4.5,4.8,3.3,4.75,4.4,4.45,SPE
OneHotEncoder,LRG,5.55,5.45,4.05,2.8,3.75,4.5,4.9,5.0,SPE
OneHotEncoder,MLP,5.7,4.5,4.75,3.35,3.25,4.65,4.75,5.05,SPE
OneHotEncoder,DTREE,4.5,4.6,3.6,3.9,3.1,5.45,5.0,5.85,SPE
OneHotEncoder,SVM,7.35,5.05,2.8,3.9,3.15,3.5,4.15,6.1,SPE
,avarage,6.01,4.57,3.88,4.04,3.6,4.35,4.68,4.88,SPE
,std,0.88,0.61,0.67,0.76,0.56,0.64,0.35,0.77,SPE
