ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
OneHotEncoder,SGD,6.4,3.95,4.5,3.35,3.85,5.05,4.75,4.15,IBA
OneHotEncoder,KNN,5.1,3.7,3.8,4.8,5.1,5.0,4.3,4.2,IBA
OneHotEncoder,RF,5.9,5.1,4.05,4.2,3.85,4.1,4.35,4.45,IBA
OneHotEncoder,MLP,5.65,4.25,4.55,3.45,3.45,5.15,4.55,4.95,IBA
OneHotEncoder,SVM,7.45,4.9,2.7,4.0,3.35,4.15,4.45,5.0,IBA
OneHotEncoder,DTREE,4.3,4.9,3.9,3.8,3.2,5.95,4.9,5.05,IBA
OneHotEncoder,LRG,5.7,5.65,3.65,2.8,3.75,4.45,4.95,5.05,IBA
OneHotEncoder,ABC,5.4,4.4,4.4,4.1,3.3,4.75,4.3,5.35,IBA
,avarage,5.74,4.61,3.94,3.81,3.73,4.82,4.57,4.78,IBA
,std,0.93,0.65,0.6,0.61,0.61,0.61,0.27,0.45,IBA
