ENCODER,ALGORITHM,RANK_ORIGINAL,RANK_SMOTENC,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DTO,UNIT
LeaveOneOutEncoder,KNN,5.9,4.05,4.45,5.7,4.4,3.7,5.0,2.8,SPE
LeaveOneOutEncoder,LRG,6.15,5.6,4.25,4.35,3.9,3.4,4.6,3.75,SPE
LeaveOneOutEncoder,SGD,6.0,3.85,5.5,3.3,4.4,4.85,4.15,3.95,SPE
LeaveOneOutEncoder,MLP,5.4,4.4,3.5,4.7,4.4,4.4,5.0,4.2,SPE
LeaveOneOutEncoder,ABC,2.7,2.35,6.8,5.3,5.7,4.55,4.15,4.45,SPE
LeaveOneOutEncoder,RF,2.75,2.25,6.15,5.45,6.35,3.8,4.75,4.5,SPE
LeaveOneOutEncoder,SVM,7.25,5.3,3.0,4.45,3.7,3.5,4.2,4.6,SPE
LeaveOneOutEncoder,DTREE,2.9,2.6,5.85,5.7,5.65,4.4,4.25,4.65,SPE
,avarage,4.88,3.8,4.94,4.87,4.81,4.07,4.51,4.11,SPE
,std,1.81,1.3,1.34,0.83,0.96,0.54,0.37,0.62,SPE
